topic,url,index,ratings,total,snapshot,title
arts_entertainment,http://www.winnipegfreepress.com/arts-and-life/entertainment/music/pop-and-rock-152135245.html,1424,"0,0,0,0,0",0,/static/snapshots/l/url1424.jpg,POP and ROCK: Adam Lambert - Winnipeg Free Press
arts_entertainment,http://stylenews.peoplestylewatch.com/2012/05/18/what-inspired-adam-lamberts-latest-hair-look/,1425,"0,0,0,0,0",0,/static/snapshots/l/url1425.jpg,Adam Lambert Performs On American Idol Sporting New Hairdo &#8211; Style News - StyleWatch - People.com
arts_entertainment,http://www.hitfix.com/blogs/the-beat-goes-on/posts/adam-lambert-trespasses-into-the-top-spot-on-the-billboard-200,1426,"0,0,0,0,0",0,/static/snapshots/l/url1426.jpg,Adam Lambert trespasses into the top spot on the Billboard 200
arts_entertainment,http://perezhilton.com/category/adam-lambert,1427,"0,0,0,0,0",0,/static/snapshots/l/url1427.jpg,Adam Lambert Breaking News and Photos | PerezHilton.com
recreation,http://www.facebook.com/AdamLambert,1428,"0,0,0,0,0",0,/static/snapshots/l/url1428.jpg,Adam Lambert | Facebook
arts_entertainment,http://m.thehollywoodgossip.com/stars/adam-lambert/,1429,"0,0,0,0,0",0,/static/snapshots/l/url1429.jpg,Adam Lambert - The Hollywood Gossip
arts_entertainment,http://www.youtube.com/watch?v=Lg31XQR22zg,1430,"0,0,0,0,0",0,/static/snapshots/l/url1430.jpg,Adam Lambert - Better Than I Know Myself - YouTube
arts_entertainment,http://www.youtube.com/watch?v=pmdQ_52gG1k,1431,"0,0,0,0,0",0,/static/snapshots/l/url1431.jpg,Official Adam Lambert &quot;Time For Miracles&quot; Music Video for 2012. In Theaters 11/13 - YouTube
arts_entertainment,http://www.justjared.com/2012/05/18/adam-lambert-never-close-our-eyes-on-american-idol/,1432,"0,0,0,0,0",0,/static/snapshots/l/url1432.jpg,Adam Lambert: &#8216;Never Close Our Eyes&#8217; on &#8216;American Idol&#8217;! | Adam Lambert : Just Jared
arts_entertainment,http://www.hollywoodlife.com/2012/05/17/adam-lambert-never-close-our-eyes-performance-american-idol-season-11-video/,1433,"0,0,0,0,0",0,/static/snapshots/l/url1433.jpg,[VIDEO] Adam Lambert On &#8216;American Idol&#8217; 2012 &#8211; Performs &#8216;Never Close Our Eyes&#8217; - Hollywood Life
arts_entertainment,http://www.youtube.com/watch?v=A_QVknV-M6U,1434,"0,0,0,0,0",0,/static/snapshots/l/url1434.jpg,Adam Lambert: &quot;It Gets Better&quot; - YouTube
arts_entertainment,http://music.yahoo.com/blogs/reality-rocks/adam-lambert-offers-advice-phillip-jessica-coyly-hints-073451138.html,1435,"0,0,0,0,0",0,/static/snapshots/l/url1435.jpg,"Adam Lambert Offers Advice For Phillip &amp; Jessica, Coyly Hints at ‘Idol’ Finale Prediction | Reality Rocks - Yahoo! Music"
arts_entertainment,http://idolator.com/6347011/adam-lambert-never-close-our-eyes-review-revue,1436,"0,0,0,0,0",0,/static/snapshots/l/url1436.jpg,"Adam Lambert&#8217;s &#8220;Never Close Our Eyes&#8221;: Review Revue | Music News, Reviews, and Gossip on Idolator.com"
arts_entertainment,http://www.aceshowbiz.com/news/view/00050672.html,1437,"0,0,0,0,0",0,/static/snapshots/l/url1437.jpg,Video: Adam Lambert and Lisa Marie Presley Perform on 'American Idol'
arts_entertainment,http://preorder.adamofficial.com/,1438,"0,0,0,0,0",0,/static/snapshots/l/url1438.jpg,Adam Lambert Unveils &quot;Trespassing&quot; Box Set & Fan Edition | The Official Adam Lambert Site
arts_entertainment,http://www.vh1.com/artists/az/lambert_adam_american_idol_/artist.jhtml,1439,"0,0,0,0,0",0,/static/snapshots/l/url1439.jpg,Adam Lambert | New Music And Songs | MTV
arts_entertainment,http://celebrity-gossip.net/adam-lambert,1440,"0,0,0,0,0",0,/static/snapshots/l/url1440.jpg,Adam Lambert | Celebrity-gossip.net
arts_entertainment,http://music.aol.com/artist/adam-lambert,1441,"0,0,0,0,0",0,/static/snapshots/l/url1441.jpg,"Adam Lambert Music, News and Photos  - AOL Music"
arts_entertainment,http://omg.yahoo.com/adam-lambert/,1442,"0,0,0,0,0",0,/static/snapshots/l/url1442.jpg,"Adam Lambert | Gossip, pics and videos - Yahoo! OMG!"
arts_entertainment,http://www.theinsider.com/music/51196_Adam_Lambert_Trespassing_Tour_New_Details/index.html,1443,"0,0,0,0,0",0,/static/snapshots/l/url1443.jpg,The Two Sides Of Adam Lambert | TheInsider.com
arts_entertainment,http://music-mix.ew.com/2012/04/12/adam-lambert-never-close-our-eyes-single/,1444,"0,0,0,0,0",0,/static/snapshots/l/url1444.jpg,Adam Lambert announces 'Never Close Our Eyes' as second single from 'Trespassing': Is this a better direction for him? | The Music Mix | EW.com
arts_entertainment,http://www.hollywoodreporter.com/news/adam-lambert-queen-summer-concerts-311001,1445,"0,0,0,0,0",0,/static/snapshots/l/url1445.jpg,Adam Lambert Performing Four Shows With Queen This Summer - The Hollywood Reporter
arts_entertainment,http://content.usatoday.com/topics/topic/Adam+Lambert,1446,"0,0,0,0,0",0,/static/snapshots/l/url1446.jpg,Adam Lambert Topics Page - USATODAY.com
arts_entertainment,http://www.adamlambert.org/,1447,"0,0,0,0,0",0,/static/snapshots/l/url1447.jpg,Adam Lambert Music Fans - 2009 American Idol Runner Up Adam Lambert
arts_entertainment,http://www.youtube.com/watch?v=BovthPByLTo,1448,"0,0,0,0,0",0,/static/snapshots/l/url1448.jpg,Adam Lambert What Do You Want From Me FULL MV - YouTube
arts_entertainment,http://www.youtube.com/watch?v=oEDgmgbXm-E,1449,"0,0,0,0,0",0,/static/snapshots/l/url1449.jpg,Adam Lambert Parody: Key Of Awesome #16 - YouTube
arts_entertainment,http://gawker.com/5910970/adam-lambert-as-faggy-as-he-wants-to-be,1450,"0,0,0,0,0",0,/static/snapshots/l/url1450.jpg,Adam Lambert: As Faggy As He Wants To Be
culture_politics,http://www.newnownext.com/lambert-single/04/2012/,1451,"0,0,0,0,0",0,/static/snapshots/l/url1451.jpg,A Letter to Adam Lambert&#8217;s New Single | NewNowNext
arts_entertainment,http://www.tmz.com/person/adam-lambert/,1452,"0,0,0,0,0",0,/static/snapshots/l/url1452.jpg,"Adam Lambert News, Pictures, and Videos | TMZ.com"
recreation,http://www.adamlambert.com/,1453,"0,0,0,0,0",0,/static/snapshots/l/url1453.jpg,Everything about Adam Lambert
arts_entertainment,http://www.youtube.com/watch?v=n8ZWy_wdnp8,1454,"0,0,0,0,0",0,/static/snapshots/l/url1454.jpg,Adam Lambert [FULL NEW SINGLE] - Never Close Our Eyes - YouTube
arts_entertainment,http://www.michaeljackson.com/,1455,"0,0,0,0,0",0,/static/snapshots/l/url1455.jpg,Michael Jackson  | The Official Michael Jackson Site
arts_entertainment,http://www.youtube.com/channel/HC4R9bSGuJN-4,1456,"0,0,0,0,0",0,/static/snapshots/l/url1456.jpg,Michael Jackson - YouTube
arts_entertainment,http://www.nation.com.pk/pakistan-news-newspaper-daily-english-online/entertainment/18-May-2012/michael-jackson-s-costume-collection-to-be-auctioned,1457,"0,0,0,0,0",0,/static/snapshots/l/url1457.jpg,Michael Jackson’s costume collection to be auctioned | The Nation
arts_entertainment,http://www.mtv.co.uk/news/justin-bieber/354908-justin-bieber-michael-jackson-career-billy-jean-music-business,1458,"0,0,0,0,0",0,/static/snapshots/l/url1458.jpg,Justin Bieber 'Models Career On Michael Jackson' | Justin Bieber | News | MTV UK
arts_entertainment,http://www.newsday.com/entertainment/tv/american-idol-1.811965/jessica-sanchez-on-american-idol-brings-michael-jackson-back-1.3722702,1459,"0,0,0,0,0",0,/static/snapshots/l/url1459.jpg,Jessica Sanchez on 'American Idol' brings Michael Jackson back
arts_entertainment,http://www.biography.com/people/michael-jackson-38211,1460,"0,0,0,0,0",0,/static/snapshots/l/url1460.jpg,"Michael Jackson Biography - Facts, Birthday, Life Story  - Biography.com"
arts_entertainment,http://www.youtube.com/watch?v=oRdxUFDoQe0,1461,"0,0,0,0,0",0,/static/snapshots/l/url1461.jpg,Michael Jackson - Beat It - YouTube
arts_entertainment,http://www.youtube.com/watch?v=kXhy7ZsiR50,1462,"0,0,0,0,0",0,/static/snapshots/l/url1462.jpg,Moonwalk - Michael Jackson - Billie Jean - The First Moonwalk King Of Pop - YouTube
arts_entertainment,http://www.mjfanclub.net/,1463,"0,0,0,0,0",0,/static/snapshots/l/url1463.jpg,http://www.mjfanclub.net/
computer_internet,http://twitter.com/#!/MICHAELJACKSON,1464,"0,0,0,0,0",0,/static/snapshots/l/url1464.jpg,Twitter
arts_entertainment,http://perezhilton.com/category/michael-jackson,1465,"0,0,0,0,0",0,/static/snapshots/l/url1465.jpg,Michael Jackson Breaking News and Photos | PerezHilton.com
arts_entertainment,http://www.youtube.com/user/michaeljackson,1466,"0,0,0,0,0",0,/static/snapshots/l/url1466.jpg,The Official Michael Jackson Youtube Channel - YouTube
arts_entertainment,http://www.guardian.co.uk/music/michaeljackson,1467,"0,0,0,0,0",0,/static/snapshots/l/url1467.jpg,Michael Jackson | Music | The Guardian
law_crime,http://news.sky.com/home/showbiz-news/article/15319936,1468,"0,0,0,0,0",0,/static/snapshots/l/url1468.jpg,Jackson's 'Missing' Doctor To Speak To Police
arts_entertainment,http://memories.michaeljackson.com/,1469,"0,0,0,0,0",0,/static/snapshots/l/url1469.jpg,Michael Jackson - Share Your Tribute #1MJ1MIL | The Official Michael Jackson Site
arts_entertainment,http://www.youtube.com/watch?v=nc__3nsfxwA,1470,"0,0,0,0,0",0,/static/snapshots/l/url1470.jpg,Das Racist - Michael Jackson OFFICIAL VIDEO!! - YouTube
arts_entertainment,http://www.youtube.com/watch?v=XAi3VTSdTxU,1471,"0,0,0,0,0",0,/static/snapshots/l/url1471.jpg,Michael Jackson - Earth Song - YouTube
arts_entertainment,http://www.youtube.com/watch?v=QNJL6nfu__Q,1472,"0,0,0,0,0",0,/static/snapshots/l/url1472.jpg,Michael Jackson - They Don&#39;t Care About Us - YouTube
arts_entertainment,http://www.billboard.com/artist/michael-jackson/4902,1473,"0,0,0,0,0",0,/static/snapshots/l/url1473.jpg,Michael Jackson Music News &amp; Info | Billboard
arts_entertainment,http://www.youtube.com/watch?v=n_3v-_p3ESo,1474,"0,0,0,0,0",0,/static/snapshots/l/url1474.jpg,Michael Jackson  Moonwalk collection - YouTube
arts_entertainment,http://www.youtube.com/watch?v=dsUXAEzaC3Q,1475,"0,0,0,0,0",0,/static/snapshots/l/url1475.jpg,Michael Jackson - Bad - YouTube
arts_entertainment,http://www.youtube.com/watch?v=W_SLU3m6uCA,1476,"0,0,0,0,0",0,/static/snapshots/l/url1476.jpg,Michael Jackson - This Is It - YouTube
arts_entertainment,http://www.michaeljackson.com/ca,1477,"0,0,0,0,0",0,/static/snapshots/l/url1477.jpg,Michael Jackson (CA) | The Official Michael Jackson Site
arts_entertainment,http://www.m-jackson.com/,1478,"0,0,0,0,0",0,/static/snapshots/l/url1478.jpg,Michael Jackson Fanclub TLC
arts_entertainment,http://www.aceshowbiz.com/celebrity/michael_jackson/,1479,"0,0,0,0,0",0,/static/snapshots/l/url1479.jpg,"Michael Jackson Pictures, Latest News, Videos and Dating Gossips"
arts_entertainment,http://www.allmusic.com/artist/michael-jackson-p4576,1480,"0,0,0,0,0",0,/static/snapshots/l/url1480.jpg,"Michael Jackson - Music Biography, Credits and Discography : AllMusic"
arts_entertainment,http://music.aol.com/artist/michael-jackson,1481,"0,0,0,0,0",0,/static/snapshots/l/url1481.jpg,"Michael Jackson Music, News and Photos  - AOL Music"
arts_entertainment,http://news.bbc.co.uk/2/hi/8119993.stm,1482,"0,0,0,0,0",0,/static/snapshots/l/url1482.jpg,BBC NEWS | Entertainment | Singer Michael Jackson dies at 50
arts_entertainment,http://www.foxnews.com/topics/music/michael-jackson.htm,1483,"0,0,0,0,0",0,/static/snapshots/l/url1483.jpg,Michael Jackson News and Video - FOX News Topics - FOXNews.com
arts_entertainment,"http://content.usatoday.com/topics/topic/People/Celebrities/Musicians,+Composers,+Singers,+Rappers,+Groups/Michael+Jackson",1484,"0,0,0,0,0",0,/static/snapshots/l/url1484.jpg,Michael Jackson Topics Page - USATODAY.com
arts_entertainment,http://www.topix.com/who/michael-jackson,1485,"0,0,0,0,0",0,/static/snapshots/l/url1485.jpg,Michael Jackson News - Topix
arts_entertainment,http://en.wikipedia.org/wiki/Michael_Jackson_(writer),1486,"0,0,0,0,0",0,/static/snapshots/l/url1486.jpg,"Michael Jackson (writer) - Wikipedia, the free encyclopedia"
arts_entertainment,"http://www.starpulse.com/Music/Jackson,_Michael/",1487,"0,0,0,0,0",0,/static/snapshots/l/url1487.jpg,"Michael Jackson Pictures, Biography, Discography, Filmography, News, Ringtones, Facebook, Videos, Twitter"
arts_entertainment,http://www.telegraph.co.uk/culture/music/michael-jackson/,1488,"0,0,0,0,0",0,/static/snapshots/l/url1488.jpg,Michael Jackson - Telegraph
arts_entertainment,http://www.cirquedusoleil.com/en/shows/michael-jackson-tour/default.aspx,1489,"0,0,0,0,0",0,/static/snapshots/l/url1489.jpg,Michael Jackson THE IMMORTAL World Tour | Touring Show | Cirque du Soleil
arts_entertainment,http://www.eonline.com/celebs/Michael_Jackson/114357,1490,"0,0,0,0,0",0,/static/snapshots/l/url1490.jpg,"Michael Jackson News, Pictures, and Videos | E! Online"
arts_entertainment,http://www.artistdirect.com/artist/michael-jackson/448122,1491,"0,0,0,0,0",0,/static/snapshots/l/url1491.jpg,"Michael Jackson @ ARTISTdirect.com - Free Michael Jackson Music Videos, Downloads, News, Biography, MP3, Lyrics and More..."
arts_entertainment,http://www.michaeljackson.com/us/node/326415,1492,"0,0,0,0,0",0,/static/snapshots/l/url1492.jpg,Michael Jackson | Michael Jackson&#039;s This Is It Movie and Song  | Michael Jackson Videos | Michael Jackson Music | The Official Michael Jackson Site
arts_entertainment,http://www.rollingstone.com/music/artists/michael-jackson,1493,"0,0,0,0,0",0,/static/snapshots/l/url1493.jpg,"Michael Jackson | Bio, Pictures, Videos | Rolling Stone"
arts_entertainment,http://music.yahoo.com/michael-jackson/,1494,"0,0,0,0,0",0,/static/snapshots/l/url1494.jpg,Michael Jackson on Yahoo! Music
recreation,http://teaparty.com/,1495,"0,0,0,0,0",0,/static/snapshots/l/url1495.jpg,The Tea Party | The Official Home of The Tea Party. Moroccan Roll
business,http://www.teapartyday.com/,1496,"0,0,0,0,0",0,/static/snapshots/l/url1496.jpg,Tea Party Day - Temporary Page
sports,http://www.bbc.co.uk/news/uk-england-york-north-yorkshire-18130236,1497,"0,0,0,0,0",0,/static/snapshots/l/url1497.jpg,BBC News - Thousands of York City fans head to Wembley for final
sports,http://www.independent.co.uk/sport/football/news-and-comment/owen-hopes-for-the-ultimate-mad-hatters-tea-party-7768796.html,1498,"0,0,0,0,0",0,/static/snapshots/l/url1498.jpg,Owen hopes for the ultimate mad Hatters&#039; tea party - News &amp; Comment - Football - The Independent
culture_politics,http://www.csmonitor.com/USA/DC-Decoder/Decoder-Wire/2012/0518/Has-the-tea-party-sold-out-House-freshmen-aren-t-who-they-seem,1499,"0,0,0,0,0",0,/static/snapshots/l/url1499.jpg,Has the tea party sold out? House freshmen aren't who they seem. - CSMonitor.com
culture_politics,http://www.huffingtonpost.com/2012/05/18/indiana-senate-race-tea-party_n_1528285.html,1500,"0,0,0,0,0",0,/static/snapshots/l/url1500.jpg,Indiana Senate Race: Tea Party Leaders Say Anti-Lugar Formula Can Be Used In Other States
culture_politics,http://www.patriotactionnetwork.com/,1501,"0,0,0,0,0",0,/static/snapshots/l/url1501.jpg,Patriot Action Network&nbsp;|&nbsp;I Am the Tea Party!
arts_entertainment,http://www.cbsnews.com/8301-503544_162-20002529-503544.html,1502,"0,0,0,0,0",0,/static/snapshots/l/url1502.jpg,Tea Party Supporters: Who They Are and What They Believe - Political Hotsheet - CBS News
health,http://search.twitter.com/search?q=%23teaparty,1503,"0,0,0,0,0",0,/static/snapshots/l/url1503.jpg,Twitter / Suche - #teaparty
arts_entertainment,http://en.wikipedia.org/wiki/The_Tea_Party,1504,"0,0,0,0,0",0,/static/snapshots/l/url1504.jpg,"The Tea Party - Wikipedia, the free encyclopedia"
business,http://www.teaparty.uk.com/,1505,"0,0,0,0,0",0,/static/snapshots/l/url1505.jpg,"Tea Party :: birthday teas, hen parties, baby showers, Sweet 16, Christmas tea parties, pre-wedding teas and all manner of splendid occasions"
culture_politics,http://video.foxnews.com/v/1647162279001/the-tea-party-scorecard,1506,"0,0,0,0,0",0,/static/snapshots/l/url1506.jpg,The Tea Party Scorecard | Fox News Video
arts_entertainment,http://www.youtube.com/watch?v=uY58uPtAM68,1507,"0,0,0,0,0",0,/static/snapshots/l/url1507.jpg,Kerli - Tea Party - YouTube
religion,http://www.youtube.com/watch?v=cFzQX2i6mwo,1508,"0,0,0,0,0",0,/static/snapshots/l/url1508.jpg,The Tea Party - Temptation - YouTube
culture_politics,http://www.washingtonpost.com/politics/is-the-tea-party-still-relevant/2012/04/22/gIQAXP8uZT_story.html,1509,"0,0,0,0,0",0,/static/snapshots/l/url1509.jpg,Is the tea party still relevant? - The Washington Post
arts_entertainment,http://www.foxnews.com/topics/us/tea-party.htm,1510,"0,0,0,0,0",0,/static/snapshots/l/url1510.jpg,Tea Party News and Video - FOX News Topics - FOXNews.com
culture_politics,http://www.teapartyitalia.it/,1511,"0,0,0,0,0",0,/static/snapshots/l/url1511.jpg,"Tea Party ITALIA - Meno Tasse, Più Libertà - Sito Ufficiale"
culture_politics,http://www.teaparty11.com/,1512,"0,0,0,0,0",0,/static/snapshots/l/url1512.jpg,Ron Paul's Tea Party Moneybomb | December 16th | Defender of Liberty | Home
recreation,http://www.chestertownteaparty.org/,1513,"0,0,0,0,0",0,/static/snapshots/l/url1513.jpg,Chestertown Tea Party Festival
culture_politics,http://www.reteaparty.com/,1514,"0,0,0,0,0",0,/static/snapshots/l/url1514.jpg,"RE Teaparty | Grassroots News, Updates, Events and More!"
culture_politics,http://www.leftjustified.com/,1515,"0,0,0,0,0",0,/static/snapshots/l/url1515.jpg,National Policies with Local Impact | Left Justified
culture_politics,http://en.wikipedia.org/wiki/Boston_Tea_Party,1516,"0,0,0,0,0",0,/static/snapshots/l/url1516.jpg,"Boston Tea Party - Wikipedia, the free encyclopedia"
arts_entertainment,http://www.groovygames.com/kitty/,1517,"0,0,0,0,0",0,/static/snapshots/l/url1517.jpg,Hello Kitty's Tea Party - Hello Kitty Games for Kids! Play Hello Kitty games online with Hello Kitty and friends.
culture_politics,http://www.usatoday.com/news/politics/2010-07-01-tea-party_N.htm,1518,"0,0,0,0,0",0,/static/snapshots/l/url1518.jpg,What is the Tea Party? A growing state of mind - USATODAY.com
recreation,http://www.cocosteaparty.com/,1519,"0,0,0,0,0",0,/static/snapshots/l/url1519.jpg,Coco's Tea Party
recreation,http://imvotingteaparty.com/,1520,"0,0,0,0,0",0,/static/snapshots/l/url1520.jpg,I'm Voting Tea Party brand t-shirts by Jeremy Kalgreen
culture_politics,http://www.pbs.org/ktca/liberty/chronicle_boston1774.html,1521,"0,0,0,0,0",0,/static/snapshots/l/url1521.jpg,LIBERTY! . Chronicle of the Revolution . Boston 1774 | PBS
recreation,http://www.bostonteapartyship.com/,1522,"0,0,0,0,0",0,/static/snapshots/l/url1522.jpg,Boston Museum | Boston Attractions | Boston Tea Party Ships & Museum
recreation,http://www.mariecurie.org.uk/en-gb/fundraising-volunteering/blooming-great-tea-party/,1523,"0,0,0,0,0",0,/static/snapshots/l/url1523.jpg,Blooming Great Tea Party | Marie Curie Cancer Care
recreation,http://teapartyjesus.tumblr.com/,1524,"0,0,0,0,0",0,/static/snapshots/l/url1524.jpg,Tea Party Jesus
culture_politics,http://www.let.rug.nl/usa/E/teaparty/bostonxx.htm,1525,"0,0,0,0,0",0,/static/snapshots/l/url1525.jpg,Boston Teaparty - Cassandra Jansen &lt; Before 1800 &lt; Documents &lt; American History From Revolution To Reconstruction and beyond
recreation,http://www.youtube.com/watch?v=X67qgNtZPdQ,1526,"0,0,0,0,0",0,/static/snapshots/l/url1526.jpg,Tea Party - YouTube
culture_politics,http://www.youtube.com/watch?v=N4pb2did8dA,1527,"0,0,0,0,0",0,/static/snapshots/l/url1527.jpg,Tea Party vs. The Constitution: ObamaCare Edition - YouTube
culture_politics,http://zeenews.india.com/news/world/birther-controversy-obama-might-not-make-ballot_776466.html,1528,"0,0,0,0,0",0,/static/snapshots/l/url1528.jpg,Birther controversy: ‘Obama might not make ballot`
culture_politics,http://abcnews.go.com/Politics/OTUS/born-kenya-obamas-literary-agent-misidentified-birthplace-1991/story?id=16372566,1529,"0,0,0,0,0",0,/static/snapshots/l/url1529.jpg,'Born in Kenya': Obama's Literary Agent Misidentified His Birthplace in 1991 - ABC News
culture_politics,http://en.wikipedia.org/wiki/Barack_Obama_citizenship_conspiracy_theories,1530,"0,0,0,0,0",0,/static/snapshots/l/url1530.jpg,"Barack Obama citizenship conspiracy theories - Wikipedia, the free encyclopedia"
culture_politics,http://www.wnd.com/2012/05/publisher-not-only-one-confused-about-obama-birthplace/,1531,"0,0,0,0,0",0,/static/snapshots/l/url1531.jpg,Look who else confused about Obama birthplace
culture_politics,http://www.wnd.com/2011/12/98546/,1532,"0,0,0,0,0",0,/static/snapshots/l/url1532.jpg,Is Obama constitutionally eligible to serve?
culture_politics,http://beforeitsnews.com/stories/in/0000000000000145,1533,"0,0,0,0,0",0,/static/snapshots/l/url1533.jpg,Obama Birthplace Controversy
culture_politics,http://www.huffingtonpost.com/2012/05/05/north-carolina-birthers_n_1484714.html,1534,"0,0,0,0,0",0,/static/snapshots/l/url1534.jpg,North Carolina Republican Candidates Question Obama's Birthplace
health,http://www.youtube.com/watch?v=mKTU0DJFjvs,1535,"0,0,0,0,0",0,/static/snapshots/l/url1535.jpg,Obama&#39;s birth place finally revealed birth certificate issue gains ground. - YouTube
culture_politics,http://mediamatters.org/blog/201205180026,1536,"0,0,0,0,0",0,/static/snapshots/l/url1536.jpg,Right-Wing Media's Latest Embarrassment: Obama Lied About Birthplace To Get Ahead | Blog | Media Matters for America
science_technology,http://www.obamaconspiracy.org/2012/05/arizona-asks-hawaii-to-verify-obamas-birthplace/,1537,"0,0,0,0,0",0,/static/snapshots/l/url1537.jpg,Arizona asks Hawaii to verify Obama&rsquo;s birthplace - Obama Conspiracy Theories
culture_politics,http://www.charlotteobserver.com/2012/05/02/3214498/pendergraph-suspicious-of-obamas.html,1538,"0,0,0,0,0",0,/static/snapshots/l/url1538.jpg,Pendergraph 'suspicious' of Obama's birthplace | CharlotteObserver.com
culture_politics,http://rt.com/usa/news/americans-divided-birth-birthers/,1539,"0,0,0,0,0",0,/static/snapshots/l/url1539.jpg,America divided over Obama birthplace  &mdash; RT
culture_politics,http://www.youtube.com/watch?v=lar_bth5NOI,1540,"0,0,0,0,0",0,/static/snapshots/l/url1540.jpg,DID OBAMA BRIBE HIS BIRTH HOSPITAL IN KENYA TO KEEP THEM QUIET? VET OBAMA 2012 - YouTube
culture_politics,http://www.newsobserver.com/2012/05/04/2044415/more-nc-gop-candidates-doubt-obamas.html,1541,"0,0,0,0,0",0,/static/snapshots/l/url1541.jpg,More N.C. GOP candidates doubt Obama's birthplace -             State  - NewsObserver.com
culture_politics,http://citizenwells.wordpress.com/2012/05/18/obama-birthplace-changed-to-hawaii-in-2007-dystel-goderich-literary-agents-1991-bio-kenya-birth-orwellian-revisions-obama-records-hidden/,1542,"0,0,0,0,0",0,/static/snapshots/l/url1542.jpg,"Obama birthplace changed to Hawaii in 2007, Dystel &amp; Goderich literary agents, 1991 bio Kenya birth, Orwellian revisions, Obama records hidden | Citizen WElls"
culture_politics,http://www.mcclatchydc.com/2012/05/14/148774/nc-republican-hopeful-scott-keadle.html,1543,"0,0,0,0,0",0,/static/snapshots/l/url1543.jpg,N.C. Republican hopeful Scott Keadle regrets comments on Obama&#x2019;s birthplace | McClatchy
culture_politics,http://directorblue.blogspot.com/2012/05/why-barack-obama-listed-his-birthplace.html,1544,"0,0,0,0,0",0,/static/snapshots/l/url1544.jpg,Doug Ross @ Journal: Why Barack Obama listed his birthplace as Kenya
culture_politics,http://www.thegrio.com/politics/scott-keadle-clears-up-barack-obamas-birth-comment.php,1545,"0,0,0,0,0",0,/static/snapshots/l/url1545.jpg,"Scott Keadle, GOP candidate, caught questioning Obama&#8217;s birthplace | theGrio"
arts_entertainment,http://www.ketknbc.com/news/talkback/obama-birthplace-again-in-question,1546,"0,0,0,0,0",0,/static/snapshots/l/url1546.jpg,"Obama birthplace: again in question | KETK | East Texas News, Weather and Sports | Tyler, Longview, Jacksonville"
culture_politics,http://angrywhitedude.com/2012/05/congress-must-fully-investigate-obamas-birthplace-now/,1547,"0,0,0,0,0",0,/static/snapshots/l/url1547.jpg,http://angrywhitedude.com/2012/05/congress-must-fully-investigate-obamas-birthplace-now/
arts_entertainment,http://www.cbsnews.com/2300-504784_162-10006892.html,1548,"0,0,0,0,0",0,/static/snapshots/l/url1548.jpg,Obama birthplace sign in Kenya?&nbsp;Pictures - CBS News
culture_politics,http://www.therightscoop.com/n-c-republican-hopeful-regrets-comments-on-obamas-birthplace/,1549,"0,0,0,0,0",0,/static/snapshots/l/url1549.jpg,N.C. Republican hopeful regrets comments on Obama’s birthplace &raquo; The Right Scoop -
arts_entertainment,http://www.rightwinggranny.com/?tag=president-obamas-birthplace,1550,"0,0,0,0,0",0,/static/snapshots/l/url1550.jpg,President Obama&#8217;s birthplace | Right Wing Granny
culture_politics,http://gillreport.com/2012/05/obamas-literary-agent-listed-his-birthplace-as-kenya/,1551,"0,0,0,0,0",0,/static/snapshots/l/url1551.jpg,OBAMA&#8217;S LITERARY AGENT LISTED HIS BIRTHPLACE AS KENYA. | GILL REPORT - The official website of the Steve Gill Show
culture_politics,http://www.infowars.com/evidence-obama-born-in-kenya-goes-beyond-1991-brochure/,1552,"0,0,0,0,0",0,/static/snapshots/l/url1552.jpg,&raquo; Evidence Obama Born In Kenya Goes Beyond 1991 Brochure Alex Jones&#039; Infowars: There&#039;s a war on for your mind!
culture_politics,http://www.freerepublic.com/focus/f-news/2885811/posts,1553,"0,0,0,0,0",0,/static/snapshots/l/url1553.jpg,Look who else confused about Obama birthplace
culture_politics,http://www.amazon.com/forum/barack%20obama?_encoding=UTF8&cdForum=Fx17XU95ZE3WLUZ&cdThread=Tx1B6MNS0RVD99J,1554,"0,0,0,0,0",0,/static/snapshots/l/url1554.jpg,Amazon.com: Customer Discussions: Intel report: Kenyans honor Obama's 'birthplace'
culture_politics,http://nation.foxnews.com/donald-trump/2011/03/17/trump-says-he-has-doubts-about-obamas-birthplace,1555,"0,0,0,0,0",0,/static/snapshots/l/url1555.jpg,Trump Says He Has Doubts About Obama's Birthplace - Politics - Fox Nation
arts_entertainment,http://www.realclearpolitics.com/video/2011/04/06/trump_expresses_real_doubts_about_obamas_birthplace.html,1556,"0,0,0,0,0",0,/static/snapshots/l/url1556.jpg,"Trump Expresses ""Real Doubts"" About Obama's Birthplace | RealClearPolitics"
culture_politics,http://www.topix.com/forum/columbus/TVPDBN3NP4FD207HN,1557,"0,0,0,0,0",0,/static/snapshots/l/url1557.jpg,1991-2007 Lit Agent: Lists Obama Birthplace as Kenya - Topix
culture_politics,http://onesearch4-2.newsvine.com/_news/2012/05/05/11557120-republican-candidates-still-question-obamas-birthplace,1558,"0,0,0,0,0",0,/static/snapshots/l/url1558.jpg,Republican Candidates Still  Question Obama's Birthplace - rescue dogs62's column on Newsvine
arts_entertainment,http://en.wikipedia.org/wiki/Death_panel,1559,"0,0,0,0,0",0,/static/snapshots/l/url1559.jpg,"Death panel - Wikipedia, the free encyclopedia"
