Topic,Query,Result Rank,URL,Likert Rating - Microsoft,Likert Rating - EPFL
Personal Finance,what mutual funds to invest in?,39,http://www.indiastudychannel.com/experts/26809-best-mutual-funds-for-investing.aspx,,
Personal Finance,what mutual funds to invest in?,40,http://businesstoday.intoday.in/story/mutual-funds-2012/1/21139.html,,
Personal Finance,what mutual funds to invest in?,41,http://www.marketwatch.com/investing/mutual-funds,,
Personal Finance,what mutual funds to invest in?,42,http://www.aaii.com/investing/article/2-how-many-mutual-funds-should-you-have-in-your-investment-portfolio,,
Personal Finance,mortgage refinancing,3,https://www.wellsfargo.com/mortgage/mortgage-refinance/,,
Personal Finance,mortgage refinancing,4,http://go.bloomberg.com/political-economy/2012-05-17/magic-number-of-the-day-5-05-million/,,
Personal Finance,mortgage refinancing,5,"http://www.chicagotribune.com/business/sns-rt-us-usa-economy-mortgagesbre84f0gy-20120516,0,6245437.story",,
Personal Finance,mortgage refinancing,6,http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2012/05/18/REM41OJIHO.DTL,,
Personal Finance,mortgage refinancing,8,http://www.shorefinancial.com/,,
Personal Finance,mortgage refinancing,9,https://www.gmacmortgage.com/mortgage-refinancing.html,,
Personal Finance,mortgage refinancing,10,http://www.mortgagefit.com/refinance.html,,
Personal Finance,mortgage refinancing,12,http://www.mortgagerefinancing.net/,,
Personal Finance,mortgage refinancing,16,http://calumross.com/mortgages-canada/mortgages-101/refinancing/,,
Personal Finance,mortgage refinancing,17,http://www.mortgage-refinancing-reviews.com/,,
Personal Finance,mortgage refinancing,19,http://www.mortgagerefinance.com/,,
Personal Finance,mortgage refinancing,22,http://www.citimortgage.com/,,
Personal Finance,mortgage refinancing,23,http://www.mortgagerefinancing.co/,,
Personal Finance,mortgage refinancing,24,http://www.mortgagerefinancingbuzz.com/,,
Personal Finance,mortgage refinancing,26,http://www.gomortgagesolutions.com/,,
Personal Finance,mortgage refinancing,27,https://www.chase.com/online/Home-Refinance/mortgage-refinancing.htm,,
Personal Finance,mortgage refinancing,28,http://www.realtor.com/home-finance/financial-calculators/mortgage-refinancing-calculator.aspx,,
Personal Finance,mortgage refinancing,29,http://www.washingtonpost.com/politics/obama-to-tout-success-of-mortgage-refinancing/2012/05/11/gIQA49wMHU_story.html,,
Personal Finance,mortgage refinancing,30,http://www.calcxml.com/calculators/should-i-refinance-my-mortgage,,
Personal Finance,mortgage refinancing,31,http://www.meridiancu.ca/,,
Personal Finance,mortgage refinancing,32,http://www.refinancingmortgage.pro/,,
Personal Finance,mortgage refinancing,33,http://www.cbsnews.com/8301-503544_162-57369731-503544/obama-unveils-mortgage-refinancing-plan/,,
Personal Finance,mortgage refinancing,34,http://www.makinghomeaffordable.gov/,,
Personal Finance,mortgage refinancing,35,http://www.ratesupermarket.ca/mortgage_refinancing/,,
Personal Finance,mortgage refinancing,36,http://www.absolutemortgageco.com/,,
Personal Finance,mortgage refinancing,37,http://www.firstoptiononline.com/,,
Personal Finance,mortgage refinancing,38,http://www.goapply.com/,,
Personal Finance,mortgage refinancing,40,http://www.hsh.com/usnrcalc.html,,
Personal Finance,mortgage refinancing,41,http://www.quickenloans.com/,,
Personal Finance,mortgage refinancing,42,http://www.creditsesame.com/refinance/,,
Personal Finance,mortgage refinancing,43,http://online.wsj.com/article/SB10001424052970203806504577181652800384514.html,,
Personal Finance,how to reduce personal debt,1,http://www.teamtechnology.co.uk/loans-guidebook/reduce-your-debt.html,,
Personal Finance,how to reduce personal debt,2,http://www.ftc.gov/bcp/edu/pubs/consumer/credit/cre19.shtm,,
Personal Finance,how to reduce personal debt,3,http://www.ehow.com/how_2330584_reduce-credit-card-debt.html,,
Personal Finance,how to reduce personal debt,4,http://www.becomingminimalist.com/2011/10/14/33-proven-ways-to-reduce-personal-debt/,,
Personal Finance,how to reduce personal debt,5,http://www.webwombat.com.au/finance_/articles/reducing-creditcard-debt.htm,,
Personal Finance,how to reduce personal debt,6,http://www.mint.com/blog/goals/your-bailout-slash-your-credit-card-debt/,,
Personal Finance,how to reduce personal debt,7,http://www.credit-factor.com/debtfree/10-steps-to-reduce-personal-debt,,
Personal Finance,how to reduce personal debt,8,http://www.creditcardfinder.com.au/credit-card-debt,,
Personal Finance,how to reduce personal debt,9,http://loan.approval.net/5/how-to-reduce-personal-debt/,,
Personal Finance,how to reduce personal debt,10,http://www.fool.com/how-to-invest/personal-finance/credit/index.aspx,,
Personal Finance,how to reduce personal debt,11,http://www.wikihow.com/Reduce-Your-Personal-Debt,,
Personal Finance,how to reduce personal debt,12,http://www.insolvencyprofessionals.com.au/debt-help/how-to-reduce-credit-card-debt-reducing-credit-card-debt-tips,,
Personal Finance,how to reduce personal debt,13,http://www.creditcards.com/credit-card-news/help/8-steps-cut-credit-card-debt-6000.php,,
Personal Finance,how to reduce personal debt,14,http://www.moving.com/articles/reduce-your-debt.asp,,
Personal Finance,how to reduce personal debt,15,http://www.creditcarddebtrelief.org/how-to-reduce-credit-card-debt/,,
Personal Finance,how to reduce personal debt,16,http://www.youtube.com/watch?v=MCPpzfGorjE,,
Personal Finance,how to reduce personal debt,17,http://www.moneyclubs.com/smallstep-prevent-identity-theft.htm,,
Personal Finance,how to reduce personal debt,18,http://www.ratesupermarket.ca/blog/ways-to-reduce-personal-debt-after-the-holidays/,,
Personal Finance,how to reduce personal debt,19,http://www.consolidatedcredit.org/credit-card-debt/reduce-debt/,,
Personal Finance,how to reduce personal debt,20,http://www.debtconsolidationcare.com/debt-reduction.html,,
Personal Finance,how to reduce personal debt,21,http://l-pawlik-kienlen.suite101.com/four-psychological-incentives-for-reducing-debt-a194723,,
Personal Finance,how to reduce personal debt,22,http://cgi.money.cnn.com/tools/debtplanner/debtplanner.jsp,,
Personal Finance,how to reduce personal debt,23,http://www.cleveland.com/business/index.ssf/2011/12/how_to_reduce_your_credit_card.html,,
Personal Finance,how to reduce personal debt,24,http://creditcarddebtx.com/credit-card-debt-problem-solving/,,
Personal Finance,how to reduce personal debt,26,http://debtpayoff.ca/blog/how-to-reduce-credit-card-debt-quickly/,,
Personal Finance,how to reduce personal debt,27,http://www.youtube.com/watch?v=Yj4dbjfc4hg,,
Personal Finance,how to reduce personal debt,28,http://www.moolanomy.com/181/7-steps-debt-reduction-illustrated/,,
Personal Finance,how to reduce personal debt,29,http://www.harringtonbrooks.co.uk/finances/reduce-personal-debt/,,
Personal Finance,how to reduce personal debt,30,http://www.foxsymes.com.au/articles/Tips-to-Reduce-Credit-Card-Debts,,
Personal Finance,how to reduce personal debt,31,http://www.incharge.org/faqs/faqs-about-debt/reducing-credit-card-debt,,
Personal Finance,how to reduce personal debt,32,http://today.msnbc.msn.com/id/40912516/ns/today-money/t/start-year-right-tackling-credit-card-debt/,,
Personal Finance,how to reduce personal debt,33,http://budgeting.thenest.com/reduce-credit-card-debt/,,
Personal Finance,how to reduce personal debt,34,http://www.credit.com/products/debt/Debt-Reduction-Do-It-Yourself.jsp,,
Personal Finance,how to reduce personal debt,35,http://www.businessblogshub.com/2010/10/how-to-reduce-credit-card-debt/,,
Personal Finance,how to reduce personal debt,36,http://www.hsbc.com.sg/1/2/miscellaneous/personal/cards/card-information/hsbc-misc-personal-cards-info-tips,,
Personal Finance,how to reduce personal debt,38,http://beginnersinvest.about.com/od/creditcarddebt/,,
Personal Finance,how to reduce personal debt,39,http://goodcents.pocketsmith.com/money-management/how-to-reduce-credit-card-debt/,,
Personal Finance,how to reduce personal debt,40,http://www.life-insurance-free-quote.com/life-insurance/personal-debt-relief-how-to-reduce-and-eliminate-debt-interest-credit-card,,
Personal Finance,is it a good time to invest in gold?,1,http://articles.economictimes.indiatimes.com/2011-09-11/news/30142390_1_turmoil-gold-gold-prices-gold-market,,
Personal Finance,is it a good time to invest in gold?,2,http://themoneyguy.hubpages.com/hub/Is-this-a-good-time-to-buy-gold,,
Personal Finance,is it a good time to invest in gold?,4,http://www.getmoneyrich.com/is-it-a-good-time-to-invest-in-gold-and-silver/,,
Personal Finance,is it a good time to invest in gold?,5,http://www.investopedia.com/financial-edge/0611/Why-You-Should-Not-Invest-In-Gold-In-2011.aspx,,
Personal Finance,is it a good time to invest in gold?,6,http://www.bankrate.com/finance/debt/is-it-time-to-buy-gold--1.aspx,,
Personal Finance,is it a good time to invest in gold?,7,http://www.goldsenze.com/qa-is-it-good-time-to-invest-in-gold-righ-now-or-it-will-go-down/,,
Personal Finance,is it a good time to invest in gold?,8,http://www.savvywomeninvesting.com/519,,
Personal Finance,is it a good time to invest in gold?,9,http://www.moneywise.co.uk/news/2011-08-24/now-good-time-to-invest-gold,,
Personal Finance,is it a good time to invest in gold?,10,http://www.rediff.com/money/report/chat-transcript-is-this-a-good-time-to-invest-in-gold/20100423.htm,,
Personal Finance,is it a good time to invest in gold?,11,http://www.refinedinvestments.com/2011/06/28/why-is-it-the-right-time-to-invest-in-gold/,,
Personal Finance,is it a good time to invest in gold?,12,http://money.stackexchange.com/questions/10267/when-is-a-good-time-to-invest-in-gold-in-what-situations-is-the-price-of-gold-l,,
Personal Finance,is it a good time to invest in gold?,13,http://businesstoday.intoday.in/story/gold-silver-prices-do-not-invest-in-gold-silver/1/21992.html,,
Personal Finance,is it a good time to invest in gold?,14,http://answers.yahoo.com/question/index?qid=20110928124627AA6D9HC,,
Personal Finance,is it a good time to invest in gold?,15,http://askville.amazon.com/time-invest-GOLD/AnswerViewer.do?requestId=85643448,,
Personal Finance,is it a good time to invest in gold?,16,http://www.goldsenze.com/is-this-a-good-time-to-invest-in-gold-2/,,
Personal Finance,is it a good time to invest in gold?,17,http://research.microsoft.com/en-us/projects/credibility/web_credibility_expert_ratings_for_test_set.xlsx,,
Personal Finance,is it a good time to invest in gold?,18,http://www.pennsylvania.com/articles/1098-now_is_a_good_time_to_invest_in_gold.html,,
Personal Finance,is it a good time to invest in gold?,19,http://lonelyconservative.com/2011/11/now-may-be-a-good-time-to-invest-in-gold/,,
Personal Finance,is it a good time to invest in gold?,20,http://howtoinvestingold.us/?p=8608,,
Personal Finance,is it a good time to invest in gold?,21,http://molinarojustin8.typepad.com/blog/2012/03/question-is-it-a-good-time-to-invest-in-gold-gold-investment.html,,
Personal Finance,is it a good time to invest in gold?,22,http://www.moneycontrol.com/news/gold/many-ways-to-investgold-which-is-best-option_641164.html,,
Personal Finance,is it a good time to invest in gold?,23,http://english.cri.cn/7146/2011/10/14/1942s662795.htm,,
Personal Finance,is it a good time to invest in gold?,24,http://forum.aramcoexpats.com/viewtopic.php?f=28&t=2850,,
Personal Finance,is it a good time to invest in gold?,25,http://zeenews.india.com/business/videos/good-time-to-invest-in-gold_630.html,,
Personal Finance,is it a good time to invest in gold?,26,http://in.answers.yahoo.com/question/index?qid=20120324111248AAM6wa9,,
Personal Finance,is it a good time to invest in gold?,27,http://www.businessknowledgesource.com/investing/is_gold_a_good_investment_023626.html,,
Personal Finance,is it a good time to invest in gold?,29,http://www.goodreturns.in/personal-finance/investment/2011/06/greece-downgraded-good-time-to-invest-in-gold.html,,
Personal Finance,is it a good time to invest in gold?,30,http://www.icmj.com/article.php?id=142&keywords=What,,
Personal Finance,is it a good time to invest in gold?,31,http://www.phonesreview.co.uk/2011/04/26/silver-gold-2011-app-good-time-to-invest/,,
Personal Finance,is it a good time to invest in gold?,33,http://www.moneyweek.com/investments/precious-metals-and-gems/gold,,
Personal Finance,is it a good time to invest in gold?,34,http://www.essortment.com/investing-gold-basic-tips-advice-returns-investment-17710.html,,
Personal Finance,is it a good time to invest in gold?,35,http://www.goldsenze.com/is-this-a-good-time-to-invest-in-gold/,,
Personal Finance,is it a good time to invest in gold?,36,http://www.faithandfinance.org/2011/04/is-gold-a-good-investment/,,
Personal Finance,is it a good time to invest in gold?,37,http://www.moneycrashers.com/buying-gold-good-investment/,,
Personal Finance,is it a good time to invest in gold?,38,http://www.youtube.com/watch?v=9IPmRJsAYhg,,
Personal Finance,is it a good time to invest in gold?,39,http://www.investmentu.com/2012/February/is-it-a-good-time-to-invest.html,,
Personal Finance,is it a good time to invest in gold?,40,http://buying-gold.goldprice.org/2006/03/when-is-best-time-to-buy-gold.html,,
Celebrities,lady gaga,2,http://www.ladygaga.com/news/,,
Celebrities,lady gaga,4,http://entertainment.inquirer.net/?p=41643,,
Celebrities,lady gaga,5,http://www.mb.com.ph/articles/360015/palace-will-not-block-lady-gaga-s-concert,,
Celebrities,lady gaga,6,http://www.thejakartaglobe.com/jakarta/lady-gaga-permit-still-up-in-the-air-national-police/518789,,
Celebrities,lady gaga,7,http://thestar.com.my/news/story.asp?file=/2012/5/20/asia/11324972&sec=asia,,
Celebrities,lady gaga,8,http://twitter.com/Ladygaga,,
Celebrities,lady gaga,11,http://www.facebook.com/ladygaga,,
Celebrities,lady gaga,12,http://news.yahoo.com/filipino-christian-conservatives-denounce-lady-gaga-concert-143707848.html,,
Celebrities,lady gaga,13,http://perezhilton.com/category/lady-gaga,,
Celebrities,lady gaga,15,http://www.last.fm/music/Lady+Gaga,,
Celebrities,lady gaga,16,http://ladygaganow.net/,,
Celebrities,lady gaga,17,http://www.youtube.com/watch?v=qrO4YZeyl0I,,
Celebrities,lady gaga,18,http://www.youtube.com/watch?v=mVEG793G3N4,,
Celebrities,lady gaga,19,http://www.youtube.com/watch?v=niqrrmev4mA,,
Celebrities,lady gaga,20,http://www.biography.com/people/lady-gaga-481598,,
Celebrities,lady gaga,21,http://www.forbes.com/profile/lady-gaga/,,
Celebrities,lady gaga,22,http://music.msn.com/music/article.aspx?news=729861,,
Celebrities,lady gaga,23,http://music.aol.com/artist/lady-gaga,,
Celebrities,lady gaga,24,http://news.yahoo.com/youths-philippines-protest-against-lady-gaga-090005246.html,,
Celebrities,lady gaga,25,http://www.ladygaga.com/events/,,
Celebrities,lady gaga,26,http://www.ladygaga.com/order/,,
Celebrities,lady gaga,27,http://ladygaga.co.uk/,,
Celebrities,lady gaga,28,http://lady-gaga.net/,,
Celebrities,lady gaga,29,"http://www.people.com/people/lady_gaga/0,,,00.html",,
Celebrities,lady gaga,31,http://celebrity-gossip.net/lady-gaga,,
Celebrities,lady gaga,32,http://www.youtube.com/user/LadyGagaVEVO,,
Celebrities,lady gaga,33,http://www.huffingtonpost.com/news/lady-gaga,,
Celebrities,lady gaga,34,http://www.billboard.com/artist/lady-gaga/1003999,,
Celebrities,lady gaga,35,http://www.ladygaga.com/edgeofglory/,,
Celebrities,lady gaga,36,http://www.youtube.com/watch?v=_AFeSHqbtFg,,
Celebrities,lady gaga,37,http://www.youtube.com/watch?v=sDPJ-o1leAw,,
Celebrities,lady gaga,38,http://www.youtube.com/watch?v=d2smz_1L2_0,,
Celebrities,lady gaga,39,http://www.ladygaga.com/bornthisway/,,
Celebrities,lady gaga,40,http://www.ladygaga.com/marrythenight/,,
Celebrities,lady gaga,41,http://www.tmz.com/person/lady-gaga/,,
Celebrities,lady gaga,42,http://www.youtube.com/watch?v=wagn8Wrmzuc,,
Celebrities,lady gaga,43,http://www.ladygaga.com.au/,,
Celebrities,lady gaga,44,http://twitpic.com/photos/ladygaga,,
Celebrities,lady gaga,45,http://www.mtv.co.uk/artists/lady-gaga,,
Celebrities,lady gaga,46,http://www.thehollywoodgossip.com/stars/lady-gaga/,,
Celebrities,nadya suleman,2,http://www.huffingtonpost.com/2012/05/16/octomom-bankruptcy-thrown-out_n_1520521.html,,
Celebrities,nadya suleman,3,http://www.radaronline.com/category/tags/nadya-suleman,,
Celebrities,nadya suleman,4,http://latimesblogs.latimes.com/lanow/2012/05/octomom-bankruptcy-thrown-out.html,,
Celebrities,nadya suleman,5,http://topics.nytimes.com/topics/reference/timestopics/people/s/nadya_suleman/index.html,,
Celebrities,nadya suleman,6,http://www.tmz.com/person/octomom/,,
Celebrities,nadya suleman,7,http://celebrity-gossip.net/nadya-suleman,,
Celebrities,nadya suleman,10,http://www.tmz.com/2012/04/25/octomom-nadya-suleman-house-kids-police-investigation-toilets/,,
Celebrities,nadya suleman,11,http://www.youtube.com/watch?v=FZJQOMLVe5U,,
Celebrities,nadya suleman,12,http://www.youtube.com/watch?v=LbugG4GNDsA,,
Celebrities,nadya suleman,13,http://gawker.com/nadya-suleman/,,
Celebrities,nadya suleman,14,http://www.eonline.com/news/octomom_nadya_sulemans_new_movie/314996,,
Celebrities,nadya suleman,15,http://www.dailymail.co.uk/tvshowbiz/article-2126502/Octomom-Nadya-Suleman-admits-regrets-undergoing-IVF-treatment-octuplets.html,,
Celebrities,nadya suleman,18,http://jezebel.com/nadya-suleman/,,
Celebrities,nadya suleman,19,"http://www.people.com/people/article/0,,20591759,00.html",,
Celebrities,nadya suleman,20,http://dial-a-star.com/operator.html/6496/nadya-suleman,,
Celebrities,nadya suleman,21,http://www.chicagotribune.com/topic/social-issues/family/nadya-suleman-PECLB0004513.topic,,
Celebrities,nadya suleman,22,http://www.youtube.com/watch?v=ZRfti6XE99o,,
Celebrities,nadya suleman,23,http://www.youtube.com/watch?v=-FQBv7n8aqs,,
Celebrities,nadya suleman,24,http://news.softpedia.com/news/Octomom-Nadya-Suleman-Rips-into-Tanning-Mom-Patricia-Krenticil-Video-269381.shtml,,
Celebrities,nadya suleman,25,http://www.telegraph.co.uk/news/worldnews/northamerica/usa/9237718/Octomom-Nadya-Suleman-files-for-bankruptcy.html,,
Celebrities,nadya suleman,26,http://www.usmagazine.com/celebrities/nadya-suleman,,
Celebrities,nadya suleman,27,http://perezhilton.com/category/octo-mom,,
Celebrities,nadya suleman,28,http://latimesblogs.latimes.com/lanow/2012/05/octomom-nadya-suleman-ive-hit-rock-bottom-with-bankruptcy.html,,
Celebrities,nadya suleman,29,http://www.facebook.com/pages/Nadya-Suleman/72432586514,,
Celebrities,nadya suleman,31,http://www.nydailynews.com/news/national/octomom-nadya-suleman-bankruptcy-case-thrown-court-failing-file-documents-article-1.1078941,,
Celebrities,nadya suleman,32,http://www.nadyasuleman.net/,,
Celebrities,nadya suleman,33,http://www.oprah.com/oprahshow/Experience-a-Day-in-the-Life-of-Nadya-Suleman-Video_1,,
Celebrities,nadya suleman,34,http://blog.zap2it.com/pop2it/2012/04/octomom-nadya-suleman-files-for-bankruptcy.html,,
Celebrities,nadya suleman,35,http://articles.cnn.com/keyword/nadya-suleman,,
Celebrities,nadya suleman,36,http://www.thehollywoodgossip.com/videos/nadya-suleman-on-today/,,
Celebrities,nadya suleman,37,http://abclocal.go.com/kabc/story?section=news/local/orange_county&id=8641681,,
Celebrities,nadya suleman,38,http://gossipcenter.com/nadya-suleman,,
Celebrities,nadya suleman,39,http://the-nadya-suleman-family.blogspot.com/,,
Celebrities,nadya suleman,40,http://content.usatoday.com/topics/topic/People/Private+Citizens/Nadya+Suleman?csp=ftsmpt,,
Celebrities,nadya suleman,41,http://twitter.com/#!/MissOctomom,,
Celebrities,nadya suleman,42,"http://www.ktla.com/news/landing/ktla-octomom-child-services,0,4921391.story",,
Celebrities,floyd landis,2,http://floydlandis.com/,,
Celebrities,floyd landis,3,http://sports.espn.go.com/oly/cycling/news/story?id=5203604,,
Celebrities,floyd landis,4,http://espn.go.com/olympics/cycling/story/_/id/7858773/floyd-landis-fund-being-investigated-federal-authorities,,
Celebrities,floyd landis,5,http://www.usatoday.com/sports/cycling/story/2011-11-10/floyd-landis-convicted/51152204/1,,
Celebrities,floyd landis,6,http://www.usatoday.com/sports/cycling/story/2012-04-27/reports-landis-under-federal-investigation/54580074/1,,
Celebrities,floyd landis,7,http://www.cyclingnews.com/news/could-floyd-landis-face-fraud-charges,,
Celebrities,floyd landis,10,http://ouch1.com/floyd,,
Celebrities,floyd landis,11,http://www.nydailynews.com/topics/Floyd%20Landis,,
Celebrities,floyd landis,12,http://www.huffingtonpost.com/graham-bensinger/floyd-landis-lance-armstrong-_b_904123.html,,
Celebrities,floyd landis,14,http://online.wsj.com/article/SB10001424052748703691804575255410855321120.html,,
Celebrities,floyd landis,15,http://msn.foxsports.com/cycling/story/Floyd-Landis-under-federal-investigation-042612,,
Celebrities,floyd landis,16,http://articles.businessinsider.com/2011-06-28/sports/30031364_1_fake-twitter-accounts-floyd-landis-fake-names,,
Celebrities,floyd landis,17,http://www.cbsnews.com/2100-500290_162-6501643.html,,
Celebrities,floyd landis,18,http://www.biography.com/people/floyd-landis-201313,,
Celebrities,floyd landis,19,http://nyvelocity.com/content/interviews/2011/landiskimmage,,
Celebrities,floyd landis,20,http://velonews.competitor.com/2011/12/news/floyd-landis-responds-to-wada-officials-apparent-support-for-his-charges_199303,,
Celebrities,floyd landis,21,http://twitter.com/#!/fakefloydlandis,,
Celebrities,floyd landis,23,http://www.guardian.co.uk/sport/2011/may/20/floyd-landis-tyler-hamilton-lance-armstrong,,
Celebrities,floyd landis,24,http://www.youtube.com/watch?v=UHCRhzrSRA0,,
Celebrities,floyd landis,25,http://www.nytimes.com/2010/05/21/sports/cycling/21landis.html?pagewanted=all,,
Celebrities,floyd landis,26,http://articles.nydailynews.com/2010-12-19/sports/27084803_1_cycling-rock-racing-doping,,
Celebrities,floyd landis,27,http://abcnews.go.com/Nightline/floyd-landis-nightline-interview/story?id=11226456,,
Celebrities,floyd landis,28,http://www.cyclingnews.com/news/floyd-landis-calls-for-legalised-doping,,
Celebrities,floyd landis,30,http://www.infoplease.com/biography/var/floydlandis.html,,
Celebrities,floyd landis,31,http://www.outsideonline.com/outdoor-adventure/biking/road-biking/The-Twitter-War-Against-Lance-Armstrong.html?page=all,,
Celebrities,floyd landis,32,http://sports.yahoo.com/video/player/news/Graham_Bensinger_InDepth/25954415,,
Celebrities,floyd landis,33,http://landiscase.wikispaces.com/,,
Celebrities,floyd landis,34,http://www.topendsports.com/sport/cycling/profiles/landis-floyd.htm,,
Celebrities,floyd landis,35,http://neilbrowne.com/tag/floyd-landis/,,
Celebrities,floyd landis,36,http://www.stuff.co.nz/sport/other-sports/6820618/Cyclist-Floyd-Landis-investigated-for-fraud,,
Celebrities,floyd landis,37,http://road.cc/content/news/57373-floyd-landis-defence-fund-centre-federal-fraud-probe,,
Celebrities,floyd landis,38,http://sportsillustrated.cnn.com/2010/writers/jeff_pearlman/05/21/landis/index.html,,
Celebrities,floyd landis,39,http://www.telegraph.co.uk/sport/othersports/cycling/8270288/Tour-de-France-cheat-Floyd-Landis-calls-for-legalisation-of-doping.html,,
Celebrities,adam lambert,3,http://twitter.com/#!/ADAMLAMBERT,,
Celebrities,adam lambert,5,http://neonlimelight.com/2012/05/19/video-adam-lambert-offers-sneak-peek-of-never-close-our-eyes-video/,,
Celebrities,adam lambert,6,http://www.winnipegfreepress.com/arts-and-life/entertainment/music/pop-and-rock-152135245.html,,
Celebrities,adam lambert,7,http://stylenews.peoplestylewatch.com/2012/05/18/what-inspired-adam-lamberts-latest-hair-look/,,
Celebrities,adam lambert,8,http://www.hitfix.com/blogs/the-beat-goes-on/posts/adam-lambert-trespasses-into-the-top-spot-on-the-billboard-200,,
Celebrities,adam lambert,10,http://perezhilton.com/category/adam-lambert,,
Celebrities,adam lambert,11,http://www.facebook.com/AdamLambert,,
Celebrities,adam lambert,12,http://m.thehollywoodgossip.com/stars/adam-lambert/,,
Celebrities,adam lambert,14,http://www.youtube.com/watch?v=Lg31XQR22zg,,
Celebrities,adam lambert,15,http://www.youtube.com/watch?v=wmXQFwlD7vk,,
Celebrities,adam lambert,16,http://www.youtube.com/watch?v=pmdQ_52gG1k,,
Celebrities,adam lambert,18,http://www.youtube.com/artist/adam_lambert,,
Celebrities,adam lambert,20,http://www.justjared.com/2012/05/18/adam-lambert-never-close-our-eyes-on-american-idol/,,
Celebrities,adam lambert,21,http://www.hollywoodlife.com/2012/05/17/adam-lambert-never-close-our-eyes-performance-american-idol-season-11-video/,,
Celebrities,adam lambert,22,http://www.youtube.com/watch?v=A_QVknV-M6U,,
Celebrities,adam lambert,23,http://music.yahoo.com/blogs/reality-rocks/adam-lambert-offers-advice-phillip-jessica-coyly-hints-073451138.html,,
Celebrities,adam lambert,25,http://idolator.com/6347011/adam-lambert-never-close-our-eyes-review-revue,,
Celebrities,adam lambert,26,http://www.aceshowbiz.com/news/view/00050672.html,,
Celebrities,adam lambert,27,http://preorder.adamofficial.com/,,
Celebrities,adam lambert,28,http://www.vh1.com/artists/az/lambert_adam_american_idol_/artist.jhtml,,
Celebrities,adam lambert,29,http://celebrity-gossip.net/adam-lambert,,
Celebrities,adam lambert,30,http://music.aol.com/artist/adam-lambert,,
Celebrities,adam lambert,31,http://omg.yahoo.com/adam-lambert/,,
Celebrities,adam lambert,32,http://www.theinsider.com/music/51196_Adam_Lambert_Trespassing_Tour_New_Details/index.html,,
Celebrities,adam lambert,33,http://music-mix.ew.com/2012/04/12/adam-lambert-never-close-our-eyes-single/,,
Celebrities,adam lambert,35,http://www.hollywoodreporter.com/news/adam-lambert-queen-summer-concerts-311001,,
Celebrities,adam lambert,37,http://content.usatoday.com/topics/topic/Adam+Lambert,,
Celebrities,adam lambert,38,http://www.adamlambert.org/,,
Celebrities,adam lambert,39,http://www.youtube.com/watch?v=BovthPByLTo,,
Celebrities,adam lambert,40,http://www.youtube.com/watch?v=wu-xDC5kUXg,,
Celebrities,adam lambert,41,http://www.youtube.com/watch?v=oEDgmgbXm-E,,
Celebrities,adam lambert,42,http://gawker.com/5910970/adam-lambert-as-faggy-as-he-wants-to-be,,
Celebrities,adam lambert,43,http://www.newnownext.com/lambert-single/04/2012/,,
Celebrities,adam lambert,44,http://www.tmz.com/person/adam-lambert/,,
Celebrities,adam lambert,45,http://www.adamlambert.com/,,
Celebrities,adam lambert,46,http://www.youtube.com/watch?v=n8ZWy_wdnp8,,
Celebrities,michael jackson,2,http://www.michaeljackson.com/,,
Celebrities,michael jackson,3,http://www.youtube.com/channel/HC4R9bSGuJN-4,,
Celebrities,michael jackson,5,http://www.nation.com.pk/pakistan-news-newspaper-daily-english-online/entertainment/18-May-2012/michael-jackson-s-costume-collection-to-be-auctioned,,
Celebrities,michael jackson,6,http://www.mtv.co.uk/news/justin-bieber/354908-justin-bieber-michael-jackson-career-billy-jean-music-business,,
Celebrities,michael jackson,7,http://www.newsday.com/entertainment/tv/american-idol-1.811965/jessica-sanchez-on-american-idol-brings-michael-jackson-back-1.3722702,,
Celebrities,michael jackson,8,http://www.biography.com/people/michael-jackson-38211,,
Celebrities,michael jackson,9,http://www.youtube.com/watch?v=oRdxUFDoQe0,,
Celebrities,michael jackson,10,http://www.youtube.com/watch?v=kXhy7ZsiR50,,
Celebrities,michael jackson,14,http://www.mjfanclub.net/,,
Celebrities,michael jackson,16,http://twitter.com/#!/MICHAELJACKSON,,
Celebrities,michael jackson,17,http://perezhilton.com/category/michael-jackson,,
Celebrities,michael jackson,18,http://www.youtube.com/user/michaeljackson,,
Celebrities,michael jackson,19,http://www.guardian.co.uk/music/michaeljackson,,
Celebrities,michael jackson,21,http://news.sky.com/home/showbiz-news/article/15319936,,
Celebrities,michael jackson,23,http://memories.michaeljackson.com/,,
Celebrities,michael jackson,24,http://www.youtube.com/watch?v=nc__3nsfxwA,,
Celebrities,michael jackson,25,http://www.youtube.com/watch?v=XAi3VTSdTxU,,
Celebrities,michael jackson,26,http://www.youtube.com/watch?v=QNJL6nfu__Q,,
Celebrities,michael jackson,28,http://www.billboard.com/artist/michael-jackson/4902,,
Celebrities,michael jackson,29,http://www.youtube.com/watch?v=n_3v-_p3ESo,,
Celebrities,michael jackson,30,http://www.youtube.com/watch?v=dsUXAEzaC3Q,,
Celebrities,michael jackson,31,http://www.youtube.com/watch?v=W_SLU3m6uCA,,
Celebrities,michael jackson,32,http://www.michaeljackson.com/ca,,
Celebrities,michael jackson,33,http://www.m-jackson.com/,,
Celebrities,michael jackson,34,http://www.discogs.com/artist/Michael+Jackson,,
Celebrities,michael jackson,35,http://www.aceshowbiz.com/celebrity/michael_jackson/,,
